,id,anchor,target,context,score,input
32991,5a4ca30c9d2460ee,therapeutic applications,radiotherapy,G21,0.5,therapeutic applications
32992,8c5e04894e8b3fb7,therapeutic applications,research,G21,0.25,therapeutic applications
32993,58f27bba5ea41914,therapeutic applications,research application,G21,0.5,therapeutic applications
32994,b2642f08617be304,therapeutic applications,software applications,G21,0.0,therapeutic applications
32995,b6027203b2be0530,therapeutic applications,technique,G21,0.25,therapeutic applications
32996,663046953f3269db,therapeutic applications,therapeutic,G21,0.5,therapeutic applications
32997,fc713ce945995c55,therapeutic applications,therapeutic agents,G21,0.5,therapeutic applications
32998,d632f5898f7a71ad,therapeutic applications,therapeutic application,G21,1.0,therapeutic applications
32999,0be38a5eef7b23a4,therapeutic applications,therapeutic commonly,G21,0.5,therapeutic applications
33000,c5001c38da71218a,therapeutic applications,therapeutic dose,G21,0.5,therapeutic applications
33001,ed9d7a614ddc0900,therapeutic applications,therapeutic medical applications,G21,0.75,therapeutic applications
33002,faa0aede34ad60ae,therapeutic applications,therapy,G21,0.25,therapeutic applications
33003,713944839c6237ee,therapeutic applications,treatment,G21,0.25,therapeutic applications
33004,727d4a0e1a3d69de,therapeutic applications,uranium alloys,G21,0.25,therapeutic applications
33005,40c86ecc40b2e601,therapeutic applications,veterinary applications,G21,0.5,therapeutic applications
33006,1ecfd4c5543291cf,therapeutic applications,veterinary uses,G21,0.5,therapeutic applications
33007,1d7c0cc1d911b133,therapeutic applications,veterinary uses applications,G21,0.5,therapeutic applications
33008,1e03726e08908697,therapeutic immune,activation immunotherapy,C07,0.5,therapeutic immune
33009,7807367282ab2955,therapeutic immune,allergies,C07,0.25,therapeutic immune
33010,2291a264d55d5570,therapeutic immune,anti immune,C07,0.25,therapeutic immune
33011,0c8f7f778aa4c53a,therapeutic immune,anti immune therapeutic,C07,0.25,therapeutic immune
33012,9a56e698e330c755,therapeutic immune,anti therapeutic,C07,0.25,therapeutic immune
33013,8cb797e1996c49db,therapeutic immune,anti therapeutic immune,C07,0.25,therapeutic immune
33014,71097efb518b5153,therapeutic immune,antibody,C07,0.25,therapeutic immune
33015,e8f39381f7294e08,therapeutic immune,biological therapy,C07,0.5,therapeutic immune
33016,58ab8d7db79e3407,therapeutic immune,cytokines,C07,0.25,therapeutic immune
33017,1a94bc26b8246be5,therapeutic immune,cytotoxic antibody,C07,0.5,therapeutic immune
33018,3d18c90fd4cb7a61,therapeutic immune,cytotoxic immune,C07,0.25,therapeutic immune
33019,2a02432c1db2434d,therapeutic immune,hospital premises,C07,0.0,therapeutic immune
33020,5355b3301445627c,therapeutic immune,immune,C07,0.5,therapeutic immune
33021,ee676bd3435f0fdd,therapeutic immune,immune checkpoint,C07,0.25,therapeutic immune
33022,95a89e88f1c43ff1,therapeutic immune,immune system modulators,C07,0.5,therapeutic immune
33023,56517170deaa7f65,therapeutic immune,immune therapy,C07,0.75,therapeutic immune
33024,35ae4c65661f2165,therapeutic immune,immunomodulators,C07,0.75,therapeutic immune
33025,08d11b6192df844e,therapeutic immune,immunosuppressive therapy,C07,0.5,therapeutic immune
33026,8b02c4f4a40e7e87,therapeutic immune,immunotherapeutic,C07,0.5,therapeutic immune
33027,20da4aaed1cf9d4f,therapeutic immune,immunotherapy,C07,0.75,therapeutic immune
33028,7874a701e53bf803,therapeutic immune,interleukins,C07,0.25,therapeutic immune
33029,58c1d0ba393caeaa,therapeutic immune,optical modulator,C07,0.0,therapeutic immune
33030,edf8e3fa0bb3e9df,therapeutic immune,phase modulators,C07,0.0,therapeutic immune
33031,c324f5879802784b,therapeutic immune,prophylaxis,C07,0.25,therapeutic immune
33032,10abe20b35bf5e1f,therapeutic immune,protective,C07,0.25,therapeutic immune
33033,19bb9ef717130640,therapeutic immune,protective antibody,C07,0.5,therapeutic immune
33034,c7c0f39bc50643d3,therapeutic immune,protective immune,C07,0.25,therapeutic immune
33035,2aac8254dc80531d,therapeutic immune,system maintenance,C07,0.0,therapeutic immune
33036,3a8f7ee2ccce40b6,therapeutic immune,therapeutic,C07,0.25,therapeutic immune
33037,4f1bdc03920f3d0d,therapeutic immune,therapeutic immune therapeutic,C07,0.25,therapeutic immune
33038,2563a2ff06a914c8,therapeutic immune,therapeutically immune,C07,1.0,therapeutic immune
33039,15b7959b9a7e01b6,therapeutic immune,therapeutically therapeutic,C07,0.25,therapeutic immune
33040,4a83631b501b8d60,therapeutic immune,treatment,C07,0.25,therapeutic immune
33041,72f621f99c4225e0,therapeutic immune,van,C07,0.0,therapeutic immune
33042,17cdd351911e8648,therapeutic immune,water treatment,C07,0.0,therapeutic immune
33043,35649294d698ebf0,time digital signal,analog signal,H03,0.25,time digital signal
33044,314f8cdcff484863,time digital signal,continuous time digital signal,H03,0.5,time digital signal
33045,75d40b3ce9e9ee9c,time digital signal,controller digital,H03,0.5,time digital signal
33046,6108ab1a553aff3b,time digital signal,controller digital signal,H03,0.5,time digital signal
33047,67c22cbe63151953,time digital signal,controller signal,H03,0.25,time digital signal
33048,9a50ea2b35110309,time digital signal,data signal,H03,0.25,time digital signal
33049,3853cd063d33c87f,time digital signal,data stolen,H03,0.0,time digital signal
33050,46acb7fbdc9befed,time digital signal,data transmission,H03,0.25,time digital signal
33051,b3dc4a9f593347ab,time digital signal,digital,H03,0.5,time digital signal
33052,abad8cc08d814655,time digital signal,digital certificate,H03,0.0,time digital signal
33053,80d857e610e511c0,time digital signal,digital circuits,H03,0.5,time digital signal
33054,7f2adc256f644153,time digital signal,digital controller signal,H03,0.5,time digital signal
33055,bf284d4fceef1db3,time digital signal,digital electronics,H03,0.25,time digital signal
33056,bd5c31be97a089ec,time digital signal,digital output,H03,0.25,time digital signal
33057,c76ba554588bb454,time digital signal,digital signal,H03,0.5,time digital signal
33058,cbd504c9b55d9b9f,time digital signal,digital signal processor,H03,0.5,time digital signal
33059,8d48391afefdf846,time digital signal,digital signal transmission,H03,0.5,time digital signal
33060,3c3bd183532d8b83,time digital signal,digital signature,H03,0.0,time digital signal
33061,57f4dd45ad67cca5,time digital signal,discrete in amplitude,H03,0.5,time digital signal
33062,65094334a5f24d65,time digital signal,discrete in time,H03,0.5,time digital signal
33063,c48c2c3a314214f8,time digital signal,finite number of values,H03,0.5,time digital signal
33064,dadb4485f88737c4,time digital signal,number addition,H03,0.0,time digital signal
33065,478aa5e77117f275,time digital signal,real time digital signal,H03,0.75,time digital signal
33066,ad084d59fdbd0d6b,time digital signal,shirt values,H03,0.0,time digital signal
33067,f9648559197c10b3,time digital signal,signal,H03,0.5,time digital signal
33068,c252e1f116515137,time digital signal,switching sequence,H03,0.25,time digital signal
33069,dcd9d387504243d0,time digital signal,time,H03,0.5,time digital signal
33070,e4e6ce409bcb61d4,time digital signal,time controller digital,H03,0.5,time digital signal
33071,37d53ffa523bc159,time digital signal,time controller digital signal,H03,0.5,time digital signal
33072,1a0f1ab4cbf5e36c,time digital signal,time controller signal,H03,0.5,time digital signal
33073,59f6cff5759e0cb9,time digital signal,time digital,H03,0.5,time digital signal
33074,4c5a1eed6031f0d9,time digital signal,time digital controller signal,H03,0.5,time digital signal
33075,e94af03b77cdc448,time digital signal,time sheet,H03,0.0,time digital signal
33076,de92aa75ed035cfe,time digital signal,time signal,H03,0.5,time digital signal
33077,94c40bc943192069,time digital signal,video signal,H03,0.25,time digital signal
33078,02843deb71e8254a,time domain equalization,amplification,H03,0.25,time domain equalization
33079,993d3d6927cf58cc,time domain equalization,amplifiers,H03,0.25,time domain equalization
33080,fbd9034a9b0390b4,time domain equalization,channel time,H03,0.5,time domain equalization
33081,f304d4287d691bfa,time domain equalization,coarse frequency estimation,H03,0.5,time domain equalization
33082,1674ff404f62e7d7,time domain equalization,digital circuit,H03,0.5,time domain equalization
33083,6c57cccf688f58b1,time domain equalization,digital equalization,H03,0.5,time domain equalization
33084,3b8e477b673845ae,time domain equalization,domain equalization,H03,0.5,time domain equalization
33085,87b15b1cc0112869,time domain equalization,domain formula,H03,0.0,time domain equalization
33086,2bfe2a733bbab50c,time domain equalization,filter,H03,0.25,time domain equalization
33087,06f3671c7544f97d,time domain equalization,forcing equalizer,H03,0.25,time domain equalization
33088,cf7ccfdd377b2945,time domain equalization,frequency domain equalization,H03,0.25,time domain equalization
33089,2f6885638bb25eea,time domain equalization,frequency evaluation,H03,0.5,time domain equalization
33090,702a3d23a03421c5,time domain equalization,large number,H03,0.0,time domain equalization
33091,fb980c8fd716602c,time domain equalization,one tap equalizer,H03,0.25,time domain equalization
33092,1ce3c20b37694743,time domain equalization,quality,H03,0.0,time domain equalization
33093,20bd716afdb058e1,time domain equalization,time equalization,H03,0.75,time domain equalization
33094,dc896b059a68fde9,time domain equalization,time equalizer,H03,0.5,time domain equalization
33095,ae2209b62ed5e6f7,time domain equalization,time machine,H03,0.0,time domain equalization
33096,dca5fa1d6f8bd07a,time domain equalization,time travel,H03,0.0,time domain equalization
33097,6808968c6b03a1eb,time domain equalization,transversal filter,H03,0.25,time domain equalization
33098,943e2807aba51d2d,time domain equalization,tv channel,H03,0.0,time domain equalization
33099,734c440f947ca374,time domain equalization,types,H03,0.0,time domain equalization
33100,1a93cf9445a090cf,time domain equalization,value calculator,H03,0.0,time domain equalization
33101,9bdc5856c2f61220,time domain equalization,value equalizer,H03,0.25,time domain equalization
33102,a88fe073403bfb26,time domain equalization,waiting time,H03,0.0,time domain equalization
33103,3c9c73999da328d7,time domain equalization,wide number,H03,0.0,time domain equalization
33104,d02f0367803c0003,time domain equalization,wide range,H03,0.0,time domain equalization
33105,28abe2b7d8f28a48,time domain equalization,wide types,H03,0.0,time domain equalization
33106,5d534b921c9dd8d0,toolpaths,blood flow path,B22,0.0,toolpaths
33107,8853f3e255e890e0,toolpaths,build layers,B22,0.25,toolpaths
33108,158f21a83b9d8858,toolpaths,build surfaces,B22,0.25,toolpaths
33109,19f171ce47da7800,toolpaths,conveyor system,B22,0.25,toolpaths
33110,43212cd2508fe0d4,toolpaths,cutter paths,B22,0.75,toolpaths
33111,534b9c5434fdbaf1,toolpaths,drill tool path,B22,0.75,toolpaths
33112,3beabe41590c7368,toolpaths,generally,B22,0.0,toolpaths
33113,e05c41bcc5ad0327,toolpaths,geometric sequence,B22,0.25,toolpaths
33114,3ad6993c95e29357,toolpaths,guideway,B22,0.25,toolpaths
33115,67fbe447315175e3,toolpaths,interface layers,B22,0.25,toolpaths
33116,1babdce280078124,toolpaths,interface surfaces,B22,0.25,toolpaths
33117,3a90b9fe2c5a6559,toolpaths,layers,B22,0.25,toolpaths
33118,2380a1b206ad7e21,toolpaths,liner drilling operation,B22,0.5,toolpaths
33119,ff23e5624502f91c,toolpaths,machining process,B22,0.5,toolpaths
33120,1744356a187b0b89,toolpaths,manufacturing sintered metal objects,B22,0.25,toolpaths
33121,06b5d9376f529bb2,toolpaths,materials,B22,0.25,toolpaths
33122,8f0328c90e1397c3,toolpaths,overland flow path,B22,0.0,toolpaths
33123,3977df81c9e8ae2d,toolpaths,path for tool movement,B22,0.75,toolpaths
33124,0564fd91df1c4d83,toolpaths,path of the tools,B22,0.75,toolpaths
33125,eb83769a3e4cfd30,toolpaths,paths,B22,0.5,toolpaths
33126,df58b3052978c013,toolpaths,precisely,B22,0.0,toolpaths
33127,3d3ce29ab22872c6,toolpaths,production of metal balls,B22,0.25,toolpaths
33128,010fbddab41e23aa,toolpaths,software tool,B22,0.0,toolpaths
33129,a1f03489dd2865e1,toolpaths,structures,B22,0.25,toolpaths
33130,d014e1379779a4da,toolpaths,surgical tool kit,B22,0.0,toolpaths
33131,61d32964ef6bbc81,toolpaths,tool tax,B22,0.0,toolpaths
33132,76ba567b0e46d25d,toolpaths,toolpath,B22,1.0,toolpaths
33133,f4fd886f3c67e23c,toolpaths,toolpaths,B22,1.0,toolpaths
33134,4f233133a1584a9a,toolpaths,tools,B22,0.5,toolpaths
33135,fd2455da228662c0,toolpaths,traffic path,B22,0.0,toolpaths
33136,540c878fd8f4fa74,toolpaths,ultrafine metal powder,B22,0.25,toolpaths
33137,d65c4403d21f10a1,toolpaths,conveyor system,B29,0.25,toolpaths
33138,517af8acc10cf3b5,toolpaths,credit card tool,B29,0.0,toolpaths
33139,69d509b910db6b0e,toolpaths,cutter paths,B29,0.75,toolpaths
33140,fbd4bd8dd26be865,toolpaths,drill tool path,B29,0.75,toolpaths
33141,f085730d0d778b8f,toolpaths,fuel line,B29,0.25,toolpaths
33142,4a4f7f8931d0c81e,toolpaths,geometric sequence,B29,0.25,toolpaths
33143,b6149e9d30bb04b0,toolpaths,guideway,B29,0.25,toolpaths
33144,d970bbe7b1e79631,toolpaths,liner drilling operation,B29,0.5,toolpaths
33145,97b4153e7df8379c,toolpaths,passport booklet,B29,0.25,toolpaths
33146,4584aae7480f75ca,toolpaths,path of blood through the heart,B29,0.0,toolpaths
33147,590eac5a65bc0317,toolpaths,path of the tools,B29,0.75,toolpaths
33148,8c2d55db743b03fc,toolpaths,path system,B29,0.5,toolpaths
33149,7c586d4e31f6a678,toolpaths,paths,B29,0.5,toolpaths
33150,960d6b4a73e9c603,toolpaths,rotationally molded container,B29,0.25,toolpaths
33151,98d9ff7eccf4723a,toolpaths,software tool,B29,0.0,toolpaths
33152,6bc7655dcaaaa16c,toolpaths,tool card,B29,0.0,toolpaths
33153,b39de9e242e88a56,toolpaths,tool path,B29,1.0,toolpaths
33154,66bc9ce460ca6821,toolpaths,tool paths,B29,1.0,toolpaths
33155,ae29f8cb6b3d4d9d,toolpaths,tool pathway,B29,0.75,toolpaths
33156,a6fd74b2cb7a6f1a,toolpaths,tool position,B29,0.75,toolpaths
33157,0ddd11c706862cb2,toolpaths,tool system,B29,0.5,toolpaths
33158,beccac0d899f4baa,toolpaths,tool tax,B29,0.0,toolpaths
33159,a1cc4204b1e1cb33,toolpaths,tools,B29,0.5,toolpaths
33160,3b352c2e21dfbbea,toolpaths,tools path,B29,1.0,toolpaths
33161,818bf6b30c331e41,toolpaths,tools paths,B29,1.0,toolpaths
33162,6cee4293158d3a8e,toolpaths,traffic path,B29,0.0,toolpaths
33163,9a89f142e60c00c9,toolpaths,cutter path,D03,0.75,toolpaths
33164,a06fa857794cd5ca,toolpaths,path,D03,0.5,toolpaths
33165,608892ff20866c5b,toolpaths,paths,D03,0.5,toolpaths
33166,15861b29d77cc4d5,toolpaths,tool,D03,0.5,toolpaths
33167,7cc4185962de602d,toolpaths,tool path,D03,1.0,toolpaths
33168,b6aae38d20490f1d,toolpaths,tool paths,D03,1.0,toolpaths
33169,04dcf9bd0ada71d5,toolpaths,tools path,D03,1.0,toolpaths
33170,c3a15f4a4a7cef32,toolpaths,data,G05,0.0,toolpaths
33171,4031c505e01d13d1,toolpaths,instructions,G05,0.25,toolpaths
33172,658e9c056fbc2d6f,toolpaths,paths,G05,0.5,toolpaths
33173,731448b33e7638df,toolpaths,points,G05,0.0,toolpaths
33174,210496cb36a87526,toolpaths,tool instructions,G05,0.5,toolpaths
33175,1229fc803bc32d60,toolpaths,tool paths,G05,1.0,toolpaths
33176,fce38259d47095db,toolpaths,tools,G05,0.5,toolpaths
33177,e54d8635509c148e,toolpaths,tools path,G05,1.0,toolpaths
33178,3c3261f168741da0,tooth spaces,chambers,F04,0.25,tooth spaces
33179,90785ad91991e5f3,tooth spaces,drive shaft,F04,0.25,tooth spaces
33180,fd38a84daee48580,tooth spaces,gear parts,F04,0.25,tooth spaces
33181,acbde1268f19d584,tooth spaces,gear teeth,F04,0.5,tooth spaces
33182,da32ab0c4823efd8,tooth spaces,gears,F04,0.25,tooth spaces
33183,1c1cb49f1e617fb8,tooth spaces,groove,F04,0.25,tooth spaces
33184,5d670223764b3459,tooth spaces,human tooth arrangement shape,F04,0.0,tooth spaces
33185,ab48a2fc79215787,tooth spaces,human tooth with a dental prosthesis,F04,0.0,tooth spaces
33186,6286ab617174e036,tooth spaces,mechanical slide ring shaft seal,F04,0.25,tooth spaces
33187,79862f53decfbcde,tooth spaces,motor,F04,0.25,tooth spaces
33188,bcbbc03cebb11cd1,tooth spaces,parts,F04,0.0,tooth spaces
33189,afc0e55bc1b52450,tooth spaces,piston rod,F04,0.25,tooth spaces
33190,501bfa0a730b02e6,tooth spaces,ring type plates,F04,0.25,tooth spaces
33191,98d88ec4eab33e9c,tooth spaces,rotor chambers,F04,0.25,tooth spaces
33192,0e1b2592782d55dc,tooth spaces,rotor gear teeth,F04,0.5,tooth spaces
33193,b6f492fdc325e7b7,tooth spaces,rotor spaces,F04,0.5,tooth spaces
33194,0beff2f952ab65f4,tooth spaces,spaces,F04,0.5,tooth spaces
33195,d4f54c2c77061e92,tooth spaces,spaces of the tooth,F04,1.0,tooth spaces
33196,0ba07769ef71cfaa,tooth spaces,stator,F04,0.25,tooth spaces
33197,22d18aeb9569f4e9,tooth spaces,teeth,F04,0.5,tooth spaces
33198,bffd074265e04da3,tooth spaces,tooth decay,F04,0.0,tooth spaces
33199,9cc87951bd231648,tooth spaces,tooth enamel,F04,0.0,tooth spaces
33200,ac5195e95c645e4b,tooth spaces,tooth grooves,F04,0.5,tooth spaces
33201,7b3a001974319bff,tooth spaces,tooth pain,F04,0.0,tooth spaces
33202,51c1d720dc537f80,tooth spaces,tooth slots,F04,0.5,tooth spaces
33203,2b035345629eccd4,tooth spaces,tooth spaces,F04,1.0,tooth spaces
33204,5a5fb88483210ac0,tooth spaces,tooth system,F04,0.5,tooth spaces
33205,89fccbc61e1274fe,tooth spaces,teeth,F16,0.5,tooth spaces
33206,c472fb63073af583,tooth spaces,tooth,F16,0.5,tooth spaces
33207,ddd416fa9167a74c,tooth spaces,extracting tooth,G01,0.0,tooth spaces
33208,b56725d74d8be05e,tooth spaces,gear,G01,0.25,tooth spaces
33209,80edbc12511552e1,tooth spaces,internal toothing,G01,0.5,tooth spaces
33210,f892047a60f265a0,tooth spaces,measuring pins,G01,0.5,tooth spaces
33211,f96841b5af302a07,tooth spaces,motor,G01,0.25,tooth spaces
33212,cd9a6878e29f5458,tooth spaces,open spaces,G01,0.0,tooth spaces
33213,7f04c93ffac50181,tooth spaces,opposed tooth spaces,G01,0.75,tooth spaces
33214,ffbffeb3ab1375f6,tooth spaces,opposite tooth spaces,G01,0.75,tooth spaces
33215,a10039a08add6074,tooth spaces,portions,G01,0.25,tooth spaces
33216,c955e4669c772a5d,tooth spaces,regions,G01,0.5,tooth spaces
33217,bcf6ed5cbc1d09e1,tooth spaces,rim teeth place,G01,0.5,tooth spaces
33218,232739641a163608,tooth spaces,rotation,G01,0.25,tooth spaces
33219,8a2bb405226e2a8d,tooth spaces,smooth bore,G01,0.25,tooth spaces
33220,88f18c12c3b21e8a,tooth spaces,smooth edges,G01,0.25,tooth spaces
33221,7163bb219e8c91d7,tooth spaces,smooth sidewall,G01,0.25,tooth spaces
33222,3a1a19daa8ac94ba,tooth spaces,space force,G01,0.0,tooth spaces
33223,ef9eeed7c16ba500,tooth spaces,space x,G01,0.0,tooth spaces
33224,ce06c7d7a695568a,tooth spaces,teeth,G01,0.5,tooth spaces
33225,480c159fa928acd2,tooth spaces,teeth position,G01,0.5,tooth spaces
33226,80d02c9306484291,tooth spaces,tooth gaps,G01,0.75,tooth spaces
33227,c90a355e451026f0,tooth spaces,tooth location,G01,0.75,tooth spaces
33228,892d399b46fd9f0d,tooth spaces,tooth pain,G01,0.0,tooth spaces
33229,2c2fd2ded1691e0a,tooth spaces,tooth space,G01,1.0,tooth spaces
33230,06f8b264821a58ae,tooth spaces,keeper,G04,0.5,tooth spaces
33231,dde5a88f0fef18ab,tooth spaces,lifting surfaces,G04,0.5,tooth spaces
33232,889f39538c6db13a,tooth spaces,teeth,G04,0.5,tooth spaces
33233,8f6ac6e00f25fbf2,top surface member,base board,H01,0.25,top surface member
33234,cb26cc41b5057281,top surface member,bottom surface member,H01,0.25,top surface member
33235,a61674177c9a2fc7,top surface member,cover,H01,0.25,top surface member
33236,5b6b1ed43c4efd4b,top surface member,cover panel,H01,0.25,top surface member
33237,4aebd8d49a487969,top surface member,cover wall,H01,0.25,top surface member
33238,cca0fca2e2be814a,top surface member,covers,H01,0.25,top surface member
33239,9922315529c791b0,top surface member,inner recessed surface,H01,0.5,top surface member
33240,a9bb10d7250d0ae7,top surface member,member top surface,H01,0.75,top surface member
33241,fa4261ac9c6775dd,top surface member,member top wall,H01,0.75,top surface member
33242,5df02f4b85afaab7,top surface member,new member,H01,0.0,top surface member
33243,8dc52067b2f21d7a,top surface member,outer face,H01,0.25,top surface member
33244,acaf14ee43f7d450,top surface member,panel,H01,0.25,top surface member
33245,047ccffa170e3caf,top surface member,rib member,H01,0.25,top surface member
33246,f9cf536b86c91b34,top surface member,sectional profile,H01,0.25,top surface member
33247,12951cc64abeafef,top surface member,semiconductor substrate support means,H01,0.25,top surface member
33248,1049ac5aa26b216e,top surface member,semiconductor substrate supporting means,H01,0.25,top surface member
33249,0510befef12c7cae,top surface member,stand wall,H01,0.5,top surface member
33250,9a0052e1ee2493d5,top surface member,substrate support,H01,0.25,top surface member
33251,edcbec154628cccc,top surface member,substrate support means,H01,0.25,top surface member
33252,599841e4e584e5c0,top surface member,substrate supporting means,H01,0.25,top surface member
33253,1857b503a0a8e67b,top surface member,support,H01,0.25,top surface member
33254,96aa8fb83c6fc0b5,top surface member,support panel member,H01,0.5,top surface member
33255,990d12f2ded11c22,top surface member,support sheet,H01,0.5,top surface member
33256,0e38553659cdd017,top surface member,support substrate,H01,0.5,top surface member
33257,856ccef72249253b,top surface member,supporting substrate,H01,0.25,top surface member
33258,de6c57cee2ac09c3,top surface member,surface area,H01,0.0,top surface member
33259,1c56420974a325a1,top surface member,surface reaction,H01,0.0,top surface member
33260,79a14227ceb76dad,top surface member,terminal edge,H01,0.25,top surface member
33261,48268739e86b80ed,top surface member,top angle photos,H01,0.0,top surface member
33262,5b69f6191af48ab0,top surface member,top cross member,H01,0.75,top surface member
33263,a928113d5f986377,top surface member,top edge flange,H01,0.5,top surface member
33264,501b1f22ae4cc814,top surface member,top panel,H01,0.75,top surface member
33265,abfc1a6401d5edd4,top surface member,top plate member,H01,0.75,top surface member
33266,29de40a91bff7e8c,top surface member,top roof design,H01,0.0,top surface member
33267,78623d7948be382a,top surface member,top view,H01,0.0,top surface member
33268,c620a4b11de9e164,top surface member,top wall,H01,0.5,top surface member
33269,0b89e0f92c207b67,top surface member,upper floor portion,H01,0.75,top surface member
33270,ee19cd1c93a23325,track temperature,boundary temperatures,E02,0.5,track temperature
33271,7ad45aca52845d0b,track temperature,characteristic,E02,0.25,track temperature
33272,9e14f3e339e6149b,track temperature,critical parameter,E02,0.5,track temperature
33273,ceae088419b4e8dc,track temperature,environmental characteristics,E02,0.25,track temperature
33274,50a3ca5fdc5b7e0e,track temperature,environmental information,E02,0.25,track temperature
33275,81492777b5bb7bd7,track temperature,human energy,E02,0.0,track temperature
33276,ad6902a82d437067,track temperature,information database,E02,0.0,track temperature
33277,215d04ea0dd9eed2,track temperature,location,E02,0.25,track temperature
33278,06ea518f8a05a134,track temperature,location detector,E02,0.0,track temperature
33279,ef472ba898c5725e,track temperature,misalignment,E02,0.0,track temperature
33280,738023e1f6f1517d,track temperature,neglect temperature,E02,0.25,track temperature
33281,c74f179002ed4653,track temperature,physiological characteristics,E02,0.0,track temperature
33282,9c2a911019949e74,track temperature,physiological information,E02,0.0,track temperature
33283,9951325fdf4dd2c4,track temperature,record temperature,E02,0.75,track temperature
33284,ba41f4f483e0d87d,track temperature,temperature,E02,0.5,track temperature
33285,d6b184a667d28e62,track temperature,temperature degree celsius,E02,0.25,track temperature
33286,34e24fc31ba222d5,track temperature,temperature in fahrenheit,E02,0.25,track temperature
33287,5e092ae4d8648c26,track temperature,temperature trend,E02,0.5,track temperature
33288,6c29dcf240e5163f,track temperature,thermal energy,E02,0.25,track temperature
33289,0d521843fabf6b88,track temperature,thermometer,E02,0.25,track temperature
33290,aeb45139cb0e1b80,track temperature,trace temperature,E02,0.75,track temperature
33291,7ba635d57aa84a99,track temperature,track,E02,0.5,track temperature
33292,cc4b922a40b2fac8,track temperature,track degree celsius,E02,0.75,track temperature
33293,f90bb64578e457a1,track temperature,track fahrenheit,E02,0.75,track temperature
33294,7ca583f4206b6443,track temperature,track heat,E02,0.75,track temperature
33295,df33266313d243f0,track temperature,track package,E02,0.0,track temperature
33296,be594147666f2334,track temperature,tracking id,E02,0.0,track temperature
33297,c67eab8ac30f58e7,track temperature,tracking number,E02,0.0,track temperature
33298,4ecbd652df191116,track temperature,ambient temperature,G05,0.25,track temperature
33299,8283b6ca23d80f6c,track temperature,analyze temperature,G05,0.5,track temperature
33300,528ee9a8c093deb2,track temperature,capture,G05,0.0,track temperature
33301,e10464b08fffb034,track temperature,collect,G05,0.0,track temperature
33302,a9619b154952d659,track temperature,collect accurate,G05,0.5,track temperature
33303,f96168d0e9c74f87,track temperature,collect area,G05,0.0,track temperature
33304,0e7e7667bfdbea81,track temperature,collect product,G05,0.0,track temperature
33305,e80f74081cc9f713,track temperature,detect,G05,0.5,track temperature
33306,7d6f7c5cd4d88994,track temperature,detect temperature,G05,0.75,track temperature
33307,218bdc19491d324e,track temperature,detect temperatures,G05,0.75,track temperature
33308,ef5d3992b64479e6,track temperature,measure temperature,G05,0.5,track temperature
33309,01f2f78adc6a8d88,track temperature,measure temperatures,G05,0.5,track temperature
33310,46c6a69b7789499a,track temperature,obtain accurate,G05,0.0,track temperature
33311,bc6b6404bae84d5c,track temperature,obtain product,G05,0.0,track temperature
33312,deb5bea8e9946405,track temperature,product mapping,G05,0.0,track temperature
33313,b3f366f6a0428362,track temperature,rating of transformer,G05,0.0,track temperature
33314,b312693343b06bce,track temperature,record temperature,G05,0.5,track temperature
33315,836c52bd3cbde4ce,track temperature,system tracking,G05,0.0,track temperature
33316,a5f64d243ad68b70,track temperature,temperature control,G05,0.25,track temperature
33317,753c6b440dd90db1,track temperature,temperature path,G05,0.5,track temperature
33318,130f4161f2652d8a,track temperature,temperature rating,G05,0.25,track temperature
33319,46dce56464f432c7,track temperature,temperature sensor,G05,0.5,track temperature
33320,471617ada587b6bc,track temperature,thermal reading,G05,0.25,track temperature
33321,bb1005d7cafb9143,track temperature,thermometer,G05,0.25,track temperature
33322,e272b31be6e7cfc8,track temperature,trace temp,G05,0.75,track temperature
33323,2f53ef066798598d,track temperature,track c,G05,0.75,track temperature
33324,7a288c18c641d31f,track temperature,track consignment,G05,0.0,track temperature
33325,4aa8e7ee1feb4f8e,track temperature,track fahrenheit,G05,0.75,track temperature
33326,c45014bd99a0f952,track temperature,track heating,G05,0.75,track temperature
33327,b8c7607f5ccd9bfc,track temperature,tracking application,G05,0.0,track temperature
33328,0598859e46cffd2a,track temperature,warmth,G05,0.25,track temperature
33329,a01890db9fe68838,transfer onto substrate,apply onto glass substrate,B05,0.5,transfer onto substrate
33330,3d48533ec1ca465d,transfer onto substrate,coated onto surface,B05,0.25,transfer onto substrate
33331,c32d6a3160cab0ad,transfer onto substrate,deposit onto medium,B05,0.5,transfer onto substrate
33332,e6e1dbaefd096de0,transfer onto substrate,direct onto substrate,B05,0.75,transfer onto substrate
33333,f2514aaff29f0aec,transfer onto substrate,dyed polymer coated articles,B05,0.25,transfer onto substrate
33334,519d87e4b18ec7bf,transfer onto substrate,electrostatic coating gun,B05,0.25,transfer onto substrate
33335,1a02e9ced4b5efb2,transfer onto substrate,inject onto substrate,B05,0.75,transfer onto substrate
33336,211bf59553175e62,transfer onto substrate,irradiate onto substrate,B05,0.5,transfer onto substrate
33337,dcd01641fbb25086,transfer onto substrate,money transfer,B05,0.0,transfer onto substrate
33338,980f85a786b2fe42,transfer onto substrate,move onto substrate,B05,0.75,transfer onto substrate
33339,4c70b4bf1fee0004,transfer onto substrate,multi purpose shower head,B05,0.25,transfer onto substrate
